recipe_id,line_no,raw_line,regex_qty,regex_unit,regex_name,ip_name,ip_qty,ip_unit,ip_state,ip_comment,ip_purpose,patch_dry_fresh,ip_patched_name,modifier_text,flag_name,flag_qty,flag_unit,flag_state,review_flags
48,9,2 tablespoons Dry coconut (kopra) - cut into small pieces,2,tablespoons,Dry coconut (kopra),Dry coconut (kopra),2,tablespoon,cut into small pieces,,,Dry,Dry coconut (kopra),cut into small pieces,False,False,False,False,
49,1,2 Mooli/ Mullangi (Radish) - julienned and steamed,2,,Mooli/ Mullangi (Radish),Mooli/Mullangi (Radish),2,,julienned and steamed,,,,Mooli/Mullangi (Radish),julienned and steamed,True,False,False,False,name
49,2,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
49,3,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
49,4,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
49,5,8 Curry leaves,8,,Curry leaves,Curry leaves,8,,,,,,Curry leaves,,False,False,False,False,
49,6,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
49,7,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
49,8,2 Green Chillies,2,,Green Chillies,Green Chillies,2,,,,,,Green Chillies,,False,False,False,False,
49,9,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
49,10,1 inch Ginger,1,inch,Ginger,Ginger,,,,,,,Ginger,,False,True,True,False,qty;unit
49,11,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
49,12,Sunflower Oil,,,Sunflower Oil,Sunflower Oil,,,,,,,Sunflower Oil,,False,False,False,False,
50,1,500 grams Rice - raw,500,grams,Rice,Rice,500,gram,raw,,,,Rice,raw,False,False,False,False,
50,2,2 teaspoon Methi Seeds (Fenugreek Seeds),2,teaspoon,Methi Seeds (Fenugreek Seeds),Methi Seeds (Fenugreek Seeds),2,teaspoon,,,,,Methi Seeds (Fenugreek Seeds),,False,False,False,False,
50,3,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
50,4,1 cup Cooked rice,1,cup,Cooked rice,rice,1,cup,Cooked,,,,Cooked rice,,False,False,False,False,
50,5,4 tablespoons Sugar,4,tablespoons,Sugar,Sugar,4,tablespoon,,,,,Sugar,,False,False,False,False,
50,6,1/4 teaspoon Baking soda,1/4,teaspoon,Baking soda,Baking soda,1/4,teaspoon,,,,,Baking soda,,False,False,False,False,
50,7,1 teaspoon Salt,1,teaspoon,Salt,Salt,1,teaspoon,,,,,Salt,,False,False,False,False,
51,1,2 cups Curd (Dahi / Yogurt),2,cups,Curd (Dahi / Yogurt),Curd,2,cup,,(Dahi/Yogurt),,,Curd (Dahi / Yogurt),,False,False,False,False,
51,2,1-1/2 cups Water,1-1/2,cups,Water,Water,1/2,cup,,,,,Water,,False,True,False,False,qty
51,3,5 Shallots - (pearl onions),5,,Shallots,Shallots,5,,,(pearl onions),,,Shallots,(pearl onions),False,False,False,True,state
51,4,1 inch Ginger - finely chopped,1,inch,Ginger,Ginger,,,finely chopped,,,,Ginger,finely chopped,False,True,True,False,qty;unit
51,5,3 Garlic - cloves,3,,Garlic,Garlic,3,cloves,,,,,Garlic,cloves,False,False,True,True,unit;state
51,6,1 Green Chilli - finely chopped,1,,Green Chilli,Green Chilli,1,,finely chopped,,,,Green Chilli,finely chopped,False,False,False,False,
51,7,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
51,8,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
51,9,1/2 teaspoon Methi Seeds (Fenugreek Seeds),1/2,teaspoon,Methi Seeds (Fenugreek Seeds),Methi Seeds (Fenugreek Seeds),1/2,teaspoon,,,,,Methi Seeds (Fenugreek Seeds),,False,False,False,False,
51,10,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
51,11,2 Dry Red Chillies,2,,Dry Red Chillies,Dry Red Chillies,2,,,,,Dry,Dry Red Chillies,,False,False,False,False,
51,12,2 teaspoons Coconut Oil,2,teaspoons,Coconut Oil,Coconut Oil,2,teaspoon,,,,,Coconut Oil,,False,False,False,False,
51,13,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
52,1,2 Raw Banana - boiled and diced,2,,Raw Banana,Raw Banana,2,,boiled and diced,,,,Raw Banana,boiled and diced,False,False,False,False,
52,2,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
52,3,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
52,4,2 Dry Red Chillies,2,,Dry Red Chillies,Dry Red Chillies,2,,,,,Dry,Dry Red Chillies,,False,False,False,False,
52,5,8 Curry leaves,8,,Curry leaves,Curry leaves,8,,,,,,Curry leaves,,False,False,False,False,
52,6,10 Pearl onions (Sambar Onions) - finely chopped,10,,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),10,,finely chopped,,,,Pearl onions (Sambar Onions),finely chopped,False,False,False,False,
52,7,2 cloves Garlic - finely chopped,2,cloves,Garlic,Garlic,2,cloves,finely chopped,,,,Garlic,finely chopped,False,False,False,False,
52,8,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
52,9,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
52,10,2 Green Chillies,2,,Green Chillies,Green Chillies,2,,,,,,Green Chillies,,False,False,False,False,
52,11,1/4 cup Coriander (Dhania) Leaves - roughly chopped,1/4,cup,Coriander (Dhania) Leaves,Coriander (Dhania),1/4,cup,roughly chopped,Leaves,,,Coriander (Dhania) Leaves,roughly chopped,False,False,False,False,
52,12,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
53,1,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
53,2,3 Shallots,3,,Shallots,Shallots,3,,,,,,Shallots,,False,False,False,False,
53,3,20 grams Tamarind,20,grams,Tamarind,Tamarind,20,gram,,,,,Tamarind,,False,False,False,False,
53,4,3 Dry Red Chilli,3,,Dry Red Chilli,Dry Red Chilli,3,,,,,Dry,Dry Red Chilli,,False,False,False,False,
53,5,1/2 inch Ginger,1/2,inch,Ginger,Ginger,,,,,,,Ginger,,False,True,True,False,qty;unit
53,6,3 Dry Red Chillies,3,,Dry Red Chillies,Dry Red Chillies,3,,,,,Dry,Dry Red Chillies,,False,False,False,False,
53,7,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
53,8,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
54,1,2 cups All Purpose Flour (Maida),2,cups,All Purpose Flour (Maida),All Purpose Flour (Maida),2,cup,,,,,All Purpose Flour (Maida),,False,False,False,False,
54,2,2 tablespoons Ghee,2,tablespoons,Ghee,Ghee,2,tablespoon,,,,,Ghee,,False,False,False,False,
54,3,1/2 cup Milk,1/2,cup,Milk,Milk,1/2,cup,,,,,Milk,,False,False,False,False,
54,4,1/2 teaspoon Sugar,1/2,teaspoon,Sugar,Sugar,1/2,teaspoon,,,,,Sugar,,False,False,False,False,
54,5,1 teaspoon Salt - to taste,1,teaspoon,Salt,Salt,1,teaspoon,,to taste,,,Salt,to taste,False,False,False,True,state
54,6,Lukewarm Water - as required,,,Lukewarm Water,Water,,,Lukewarm,as required,,,Lukewarm Water,as required,False,False,False,False,
55,1,4 Tomatoes - chopped (big pieces),4,,Tomatoes,Tomatoes,4,,chopped,(big pieces),,,Tomatoes,chopped (big pieces),False,False,False,False,
55,2,Sunflower Oil - as required,,,Sunflower Oil,Sunflower Oil,,,,as required,,,Sunflower Oil,as required,False,False,False,True,state
55,3,1 tablespoon Mustard seeds,1,tablespoon,Mustard seeds,Mustard seeds,1,tablespoon,,,,,Mustard seeds,,False,False,False,False,
55,4,3 Dry Red Chillies - torn into pieces,3,,Dry Red Chillies,Dry Red Chillies,3,,torn into pieces,,,Dry,Dry Red Chillies,torn into pieces,False,False,False,False,
55,5,5 Curry leaves,5,,Curry leaves,Curry leaves,5,,,,,,Curry leaves,,False,False,False,False,
55,6,2 Onions - thinly sliced,2,,Onions,Onions,2,,thinly sliced,,,,Onions,thinly sliced,False,False,False,False,
55,7,1 tablespoon Ginger Garlic Paste,1,tablespoon,Ginger Garlic Paste,Ginger Garlic Paste,1,tablespoon,,,,,Ginger Garlic Paste,,False,False,False,False,
55,8,2 Green Chillies - chopped,2,,Green Chillies,Green Chillies,2,,chopped,,,,Green Chillies,chopped,False,False,False,False,
55,9,1/2 tablespoon Kashmiri Red Chilli Powder,1/2,tablespoon,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,1/2,tablespoon,,,,,Kashmiri Red Chilli Powder,,False,False,False,False,
55,10,1/2 tablespoon Turmeric powder (Haldi),1/2,tablespoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,tablespoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
55,11,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
55,12,2 tablespoons Coriander (Dhania) Leaves - finely chopped,2,tablespoons,Coriander (Dhania) Leaves,Coriander (Dhania),2,tablespoon,finely chopped,Leaves,,,Coriander (Dhania) Leaves,finely chopped,False,False,False,False,
56,1,500 grams Chicken - curry-cut with bones,500,grams,Chicken,Chicken,500,gram,curry-cut with bones,,,,Chicken,curry-cut with bones,False,False,False,False,
56,2,2 teaspoons Red Chilli powder,2,teaspoons,Red Chilli powder,Red Chilli powder,2,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
56,3,1 teaspoon Turmeric powder (Haldi),1,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
56,4,1-1/2 teaspoons Salt,1-1/2,teaspoons,Salt,Salt,1/2,teaspoon,,,,,Salt,,False,True,False,False,qty
56,5,2 Onions - thinly sliced,2,,Onions,Onions,2,,thinly sliced,,,,Onions,thinly sliced,False,False,False,False,
56,6,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
56,7,2 Green Chillies,2,,Green Chillies,Green Chillies,2,,,,,,Green Chillies,,False,False,False,False,
56,8,1 inch Ginger - crushed or a coarse paste,1,inch,Ginger,Ginger; crushed a coarse paste,,,,,,,Ginger; crushed a coarse paste,crushed or a coarse paste,True,True,True,True,name;qty;unit;state
56,9,6 cloves Garlic - crushed or a coarse paste,6,cloves,Garlic,Garlic; crushed a coarse paste,6,cloves,,,,,Garlic; crushed a coarse paste,crushed or a coarse paste,True,False,False,True,name;state
56,10,1 Tomato - chopped,1,,Tomato,Tomato,1,,chopped,,,,Tomato,chopped,False,False,False,False,
56,11,2 tablespoon Red Chilli powder,2,tablespoon,Red Chilli powder,Red Chilli powder,2,tablespoon,,,,,Red Chilli powder,,False,False,False,False,
56,12,1 tablespoon Coriander Powder (Dhania),1,tablespoon,Coriander Powder (Dhania),Coriander Powder (Dhania),1,tablespoon,,,,,Coriander Powder (Dhania),,False,False,False,False,
56,13,1 teaspoon Turmeric powder (Haldi),1,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
56,14,1 tablespoon Fennel Powder,1,tablespoon,Fennel Powder,Fennel Powder,1,tablespoon,,,,,Fennel Powder,,False,False,False,False,
56,15,1 teaspoon Garam masala powder,1,teaspoon,Garam masala powder,Garam masala powder,1,teaspoon,,,,,Garam masala powder,,False,False,False,False,
56,16,1 cup Coconut milk - thick,1,cup,Coconut milk,Coconut milk,1,cup,,,,,Coconut milk,thick,False,False,False,True,state
56,17,Salt - as per your taste,,,Salt,Salt,,,,as per your taste,,,Salt,as per your taste,False,False,False,True,state
56,18,2 tablespoons Coconut Oil,2,tablespoons,Coconut Oil,Coconut Oil,2,tablespoon,,,,,Coconut Oil,,False,False,False,False,
57,1,2 cups Kaddu (Parangikai/ Pumpkin) - chopped,2,cups,Kaddu (Parangikai/ Pumpkin),Kaddu Pumpkin,2,cup,chopped,Parangikai,,,Kaddu (Parangikai/ Pumpkin),chopped,False,False,False,False,
57,2,1/2 cup Black Eyed Beans (Lobia),1/2,cup,Black Eyed Beans (Lobia),Black Eyed Beans (Lobia),1/2,cup,,,,,Black Eyed Beans (Lobia),,False,False,False,False,
57,3,1/2 teaspoon Red Chilli powder,1/2,teaspoon,Red Chilli powder,Red Chilli powder,1/2,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
57,4,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
57,5,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
57,6,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
57,7,1/2 teaspoon Cumin seeds (Jeera),1/2,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1/2,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
57,8,1 Green Chilli,1,,Green Chilli,Green Chilli,1,,,,,,Green Chilli,,False,False,False,False,
57,9,1 tablespoon Coconut Oil,1,tablespoon,Coconut Oil,Coconut Oil,1,tablespoon,,,,,Coconut Oil,,False,False,False,False,
57,10,1/2 teaspoon Mustard seeds,1/2,teaspoon,Mustard seeds,Mustard seeds,1/2,teaspoon,,,,,Mustard seeds,,False,False,False,False,
57,11,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
57,12,2 Dry Red Chillies,2,,Dry Red Chillies,Dry Red Chillies,2,,,,,Dry,Dry Red Chillies,,False,False,False,False,
57,13,1 tablespoon Fresh coconut,1,tablespoon,Fresh coconut,Fresh coconut,1,tablespoon,,,,Fresh,Fresh coconut,,False,False,False,False,
57,14,4 Pearl onions (Sambar Onions) - sliced,4,,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),4,,sliced,,,,Pearl onions (Sambar Onions),sliced,False,False,False,False,
58,1,1 cup Rice,1,cup,Rice,Rice,1,cup,,,,,Rice,,False,False,False,False,
58,2,1/4 cup Cooked rice,1/4,cup,Cooked rice,rice,1/4,cup,Cooked,,,,Cooked rice,,False,False,False,False,
58,3,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
58,4,1/4 teaspoon Cumin seeds (Jeera),1/4,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1/4,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
58,5,1 teaspoon Active dry yeast - soaked in luke warm water (2 tablespoon),1,teaspoon,Active dry yeast,Active dry yeast,1,teaspoon,soaked in luke warm water,,,Dry,Active dry yeast,soaked in luke warm water (2 tablespoon),False,False,False,False,
58,6,5 tablespoon Sugar,5,tablespoon,Sugar,Sugar,5,tablespoon,,,,,Sugar,,False,False,False,False,
58,7,1/4 teaspoon Salt,1/4,teaspoon,Salt,Salt,1/4,teaspoon,,,,,Salt,,False,False,False,False,
58,8,2 Cardamom (Elaichi) Pods/Seeds - powdered,2,,Cardamom (Elaichi) Pods/Seeds,Cardamom (Elaichi); Seeds,2,Pods,powdered,,,,Cardamom (Elaichi) Pods/Seeds,powdered,False,False,True,False,unit
58,9,1 tablespoon Ghee,1,tablespoon,Ghee,Ghee,1,tablespoon,,,,,Ghee,,False,False,False,False,
58,10,2 teaspoons Raisins,2,teaspoons,Raisins,Raisins,2,teaspoon,,,,,Raisins,,False,False,False,False,
59,1,500 grams Sardine fish - (mathi,500,grams,Sardine fish,Sardine fish - mathi,500,gram,,,,,Sardine fish - mathi,(mathi,True,False,False,True,name;state
59,2,1 cup Shallots - chopped,1,cup,Shallots,Shallots,1,cup,chopped,,,,Shallots,chopped,False,False,False,False,
59,3,2 Tomatoes - pureed,2,,Tomatoes,Tomatoes,2,,pureed,,,,Tomatoes,pureed,False,False,False,False,
59,4,1-1/2 teaspoon Ginger Garlic Paste,1-1/2,teaspoon,Ginger Garlic Paste,Ginger Garlic Paste,1/2,teaspoon,,,,,Ginger Garlic Paste,,False,True,False,False,qty
59,5,1/2 Turmeric powder (Haldi),1/2,,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,,,,,,Turmeric powder (Haldi),,False,False,False,False,
59,6,1 tablespoon Red Chilli powder - (add more if you like more spicy),1,tablespoon,Red Chilli powder,Red Chilli powder,1,tablespoon,,(add more if you like more spicy),,,Red Chilli powder,(add more if you like more spicy),False,False,False,True,state
59,7,1 tablespoon Coriander Powder (Dhania),1,tablespoon,Coriander Powder (Dhania),Coriander Powder (Dhania),1,tablespoon,,,,,Coriander Powder (Dhania),,False,False,False,False,
59,8,1 teaspoon Fennel Powder,1,teaspoon,Fennel Powder,Fennel Powder,1,teaspoon,,,,,Fennel Powder,,False,False,False,False,
59,9,1-1/2 teaspoon Black pepper powder,1-1/2,teaspoon,Black pepper powder,Black pepper powder,1/2,teaspoon,,,,,Black pepper powder,,False,True,False,False,qty
59,10,4 Kokum (Malabar Tamarind),4,,Kokum (Malabar Tamarind),Kokum (Malabar Tamarind),4,,,,,,Kokum (Malabar Tamarind),,False,False,False,False,
59,11,4 tablespoon Coconut Oil,4,tablespoon,Coconut Oil,Coconut Oil,4,tablespoon,,,,,Coconut Oil,,False,False,False,False,
59,12,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
59,13,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
59,14,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
59,15,Water - as required,,,Water,Water,,,,as required,,,Water,as required,False,False,False,True,state
60,1,2 Mango (Ripe) - peeled and chopped roughly (reserve the seeds),2,,Mango (Ripe),Mango (Ripe),2,,peeled and chopped roughly (reserve the seeds),,,,Mango (Ripe),peeled and chopped roughly (reserve the seeds),False,False,False,False,
60,2,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
60,3,1 teaspoon Turmeric powder (Haldi),1,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
60,4,1 teaspoon Red Chilli powder - (add according to taste),1,teaspoon,Red Chilli powder,Red Chilli powder,1,teaspoon,,(add according to taste),,,Red Chilli powder,(add according to taste),False,False,False,True,state
60,5,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
60,6,2 teaspoons Mustard seeds - ground coarsely using a mortar pestle/ spice grinder,2,teaspoons,Mustard seeds,Mustard seeds spice grinder,2,teaspoon,ground coarsely using a mortar pestle,,,,Mustard seeds spice grinder,ground coarsely using a mortar pestle/ spice grinder,True,False,False,False,name
60,7,3 tablespoons Fresh coconut - grated,3,tablespoons,Fresh coconut,Fresh coconut,3,tablespoon,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
60,8,1/2 tablespoon Jaggery - powdered,1/2,tablespoon,Jaggery,Jaggery,1/2,tablespoon,powdered,,,,Jaggery,powdered,False,False,False,False,
61,1,2 eggs - boiled and cut into pieces,2,,eggs,eggs,2,,boiled and cut into pieces,,,,eggs,boiled and cut into pieces,False,False,False,False,
61,2,2 onions - finely chopped,2,,onions,onions,2,,finely chopped,,,,onions,finely chopped,False,False,False,False,
61,3,2 tomatoes - finely chopped,2,,tomatoes,tomatoes,2,,finely chopped,,,,tomatoes,finely chopped,False,False,False,False,
61,4,2 cloves garlic - finely chopped,2,cloves,garlic,garlic,2,cloves,finely chopped,,,,garlic,finely chopped,False,False,False,False,
61,5,1 ginger - finely chopped,1,,ginger,ginger,1,,finely chopped,,,,ginger,finely chopped,False,False,False,False,
61,6,1 sprig curry leaves,1,sprig,curry leaves,curry leaves,1,sprig,,,,,curry leaves,,False,False,False,False,
61,7,3/4 teaspoon hot Masala powder,3/4,teaspoon,hot Masala powder,hot Masala powder,3/4,teaspoon,,,,,hot Masala powder,,False,False,False,False,
61,8,1/4 teaspoon black pepper powder,1/4,teaspoon,black pepper powder,black pepper powder,1/4,teaspoon,,,,,black pepper powder,,False,False,False,False,
61,9,1 teaspoon Kashmiri red chilli powder,1,teaspoon,Kashmiri red chilli powder,Kashmiri red chilli powder,1,teaspoon,,,,,Kashmiri red chilli powder,,False,False,False,False,
61,10,1/4 teaspoon coriander powder,1/4,teaspoon,coriander powder,coriander powder,1/4,teaspoon,,,,,coriander powder,,False,False,False,False,
61,11,1/4 teaspoon turmeric powder,1/4,teaspoon,turmeric powder,turmeric powder,1/4,teaspoon,,,,,turmeric powder,,False,False,False,False,
61,12,coriander leaves - finely chopped,,,coriander leaves,coriander leaves,,,finely chopped,,,,coriander leaves,finely chopped,False,False,False,False,
61,13,1/4 cup water,1/4,cup,water,water,1/4,cup,,,,,water,,False,False,False,False,
61,14,2 Tablespoon coconut oil,2,Tablespoon,coconut oil,coconut oil,2,Tablespoons,,,,,coconut oil,,False,False,False,False,
61,15,salt - to taste,,,salt,salt,,,,to taste,,,salt,to taste,False,False,False,True,state
